"","price","address","squares","type","year","age","bed","bath","tax"
"1197","$3,180,000","130 Seymour View Road, Port Moody, BC","7,890 sq.ft.","Residential, House","1994","26","5","7+1","$7,126"
"1198","$3,180,000","8600 Seafair Drive, Richmond, BC","3,692 sq.ft.","Residential, House","2018","2","5","6+1","$8,616"
"1199","$3,180,000","1610 Palmerston Avenue, West Vancouver, BC","4,904 sq.ft.","Residential, House","1985","35","5","4+1","$6,728"
"1200","$3,180,000","6823 Adair Street, Burnaby, BC","4,750 sq.ft.","Residential, House","2020",NA,"7","8+2","$6,177"
"1201","$3,180,000","3017 Brookridge Drive, North Vancouver, BC","3,973 sq.ft.","Residential, House","1996","24","4","4+1","$9,699"
"1202","$3,180,000","3954 Prospect Road, North Vancouver, BC","3,616 sq.ft.","Residential, House","1965","55","5","7+2","$7,038"
"1203","$3,180,000","7331 Bates Road, Richmond, BC","3,425 sq.ft.","Residential, House","2013","7","5","6+1","$7,757"
"1204","$3,179,000","1977 Jefferson Avenue, West Vancouver, BC","3,504 sq.ft.","Residential, House","2002","18","4","4+1","$9,299"
"1205","$3,178,000","7441 Granville Street, Vancouver West, BC","2,100 sq.ft.","Residential, House","1944","76","4","2","$9,530"
"1206","$3,175,000","4166 W King Edward Avenue, Vancouver West, BC","2,583 sq.ft.","Residential, House","1971","49","5","3+1","$10,061"
"1207","$3,166,947 (+ taxes)","1111 Av. Atwater, Apt. PH23, Westmount, QC","2,142 sq.ft.","Residential, Condo",NA,NA,"2","2+1",NA
"1208","$3,160,900","302 1009 Laurier Avenue, Vancouver West, BC","1,986 sq.ft.","Residential, Condo","2020",NA,"3","4+1","$6,600"
"1209","$3,150,000","24027 104 Street, Maple Ridge, BC","1,052 sq.ft.","Residential, House","1930","89","3","2","$8,969"
"1210","$3,150,000","900 Roslyn Boulevard, North Vancouver, BC","5,123 sq.ft.","Residential, House","1986","34","6","5+1","$10,131"
"1211","$3,150,000","14 Kingsway Cres, Toronto, ON",NA,"Residential, House",NA,NA,"3","4","$13,697"
"1212","$3,149,000","1075 Lawson Avenue, West Vancouver, BC","3,939 sq.ft.","Residential, House","2000","20","6","4+1","$6,521"
"1213","$3,149,000","53 Chine Dr, Toronto, ON",NA,"Residential, House",NA,NA,"4+1","7","$4,000"
"1214","$3,148,000","1 Gardenia Crt, Toronto, ON",NA,"Residential, House",NA,NA,"6+1","10","$14,137"
"1215","$3,148,000","4247 Skyline Drive, North Vancouver, BC","4,505 sq.ft.","Residential, House","1988","32","5","4+1","$9,984"
"1216","$3,130,000","1005 Melbourne Avenue, North Vancouver, BC","5,245 sq.ft.","Residential, House","2008","12","7","6+1","$13,087"
"1217","$3,130,000","2015 W 44th Avenue, Vancouver West, BC","2,350 sq.ft.","Residential, House","1920","100","4","2","$9,688"
"1218","$3,128,265","1646 Dundas St W #701, Mississauga, ON","2,973 sq.ft.","Residential, Condo",NA,NA,"4+1","2",NA
"1219","$3,128,000","607 323 Jervis Street, Vancouver West, BC","1,215 sq.ft.","Residential, Condo","2002","18","2","2","$4,456"
"1220","$3,100,000","1504 Rupert Street, North Vancouver, BC","3,838 sq.ft.","Residential, House","2008","12","8","6","$6,217"
"1221","$3,100,000","301 1972 Bellevue Avenue, West Vancouver, BC","2,034 sq.ft.","Residential, Condo","1985","35","3","2","$8,816"
"1222","$3,100,000","727 E 26th Avenue, Vancouver East, BC","1,605 sq.ft.","Residential, House","1925","95","4","2","$6,582"
"1223","$3,100,000","735 E 26th Avenue, Vancouver East, BC","1,969 sq.ft.","Residential, House","1911","109","4","2","$5,963"
"1224","$3,100,000","36 Verwood Ave, Toronto, ON",NA,"Residential, House",NA,NA,"5+2","6",NA
"1225","$3,100,000","3040 W 12 Avenue, Vancouver West, BC","2,876 sq.ft.","Residential, House","2008","12","5","5+1","$8,935"
"1226","$3,099,900","568 Arthur Erickson Place, West Vancouver, BC","2,585 sq.ft.","Residential, House","2020",NA,"3","4",NA
"1227","$3,099,900","13-18 2366 Birch Street, Vancouver West, BC","2,690 sq.ft.","Residential, House","2021",NA,"6","6",NA
"1228","$3,099,900","405 633 W King Edward Avenue, Vancouver West, BC","1,794 sq.ft.","Residential, Condo","2019","1","3","2","$8,142"
"1229","$3,099,000","1704 112 13 Street, North Vancouver, BC","1,825 sq.ft.","Residential, Condo","2017","3","2","2","$6,953"
"1230","$3,099,000","451 W St. James Road, North Vancouver, BC","4,711 sq.ft.","Residential, House","2016","4","7","6+2","$10,529"
"1231","$3,099,000","4128 Citadel Court, North Vancouver, BC","7,000 sq.ft.","Residential, House","1997","23","6","7+1","$10,436"
"1232","$3,098,000","5611 Steveston Highway, Richmond, BC","3,300 sq.ft.","Residential, House","1967","52","4","4","$7,755"
"1233","$3,098,000","6350 Alma Street, Vancouver West, BC","2,734 sq.ft.","Residential, House","1971","49","3","4+2","$8,428"
"1234","$3,098,000","6111 No. 6 Road, Richmond, BC","6,556 sq.ft.","Residential, House","2009","11","13","8+1","$7,768"
"1235","$3,098,000","1768 Av. Cedar, Ville-Marie, QC",NA,"Residential, House","1910",NA,"4","3+1","$9,970"
"1236","$3,098,000","438 E 16th Street, North Vancouver, BC","5,242 sq.ft.","Residential, House","2013","7","6","6","$8,293"
"1237","$3,098,000","238 Empress Ave, Toronto, ON",NA,"Residential, House",NA,"0-5","4+2","6","$13,121"
"1238","$3,088,800","2802 668 W 41st Avenue, Vancouver West, BC","957 sq.ft.","Residential, Condo","2023",NA,"2","2",NA
"1239","$3,088,000","3575 West 26th Avenue, Vancouver West, BC","3,574 sq.ft.","Residential, House","1930","90","6","5","$9,676"
"1240","$3,088,000","3336 W 35th Avenue, Vancouver West, BC","2,673 sq.ft.","Residential, House","1963","57","3","3","$9,500"
"1241","$3,088,000","3809 W King Edward Avenue, Vancouver West, BC","2,396 sq.ft.","Residential, House","1929","91","4","3+1","$8,558"
"1242","$3,080,000","3981 W 21st Avenue, Vancouver West, BC","2,040 sq.ft.","Residential, House","1929","91","6","5","$8,805"
"1243","$3,080,000","935 Highland Drive, West Vancouver, BC","6,515 sq.ft.","Residential, House","1955","65","7","8+2","$13,266"
"1244","$3,080,000","9731 Bates Road, Richmond, BC","3,480 sq.ft.","Residential, House","2020",NA,"5","6+1","$7,681"
"1245","$3,080,000","1971 Inglewood Avenue, West Vancouver, BC","3,729 sq.ft.","Residential, House","2012","8","4","4+1","$9,033"
"1246","$3,080,000","3415 W 19th Avenue, Vancouver West, BC","2,595 sq.ft.","Residential, House","1930","90","3","3","$8,245"
"1247","$3,080,000","4473 W 14th Avenue, Vancouver West, BC","2,244 sq.ft.","Residential, House","2008","12","4","4+1","$9,559"
"1248","$3,080,000","8128 Shaughnessy Street, Vancouver West, BC","2,808 sq.ft.","Residential, House","2015","5","5","5+1","$6,776"
"1249","$3,070,000","765 W 66th Avenue, Vancouver West, BC","3,324 sq.ft.","Residential, House","2010","10","5","4+1","$8,763"
"1250","$3,058,888","Th9 1233 W Cordova Street, Vancouver West, BC","2,535 sq.ft.","Residential, Townhouse","2003","17","3","3","$8,005"
"1251","$3,023,900 (+ taxes)","3150 Place De Ramezay, Apt. PH 503-2, Ville-Marie, QC","2,442 sq.ft.","Residential, Condo",NA,NA,"3","2+1",NA
"1252","$3,020,287","8255 Pasco Road, West Vancouver, BC","4,155 sq.ft.","Residential, House","1988","32","5","4+1","$6,425"
"1253","$3,016,500","3302 1308 Hornby Street, Vancouver West, BC","1,384 sq.ft.","Residential, Condo","2014","6","2","2","$5,535"
"1254","$3,000,000","2037 E Broadway, Vancouver East, BC","1,734 sq.ft.","Residential, House","1931","89","4","2","$4,998"
"1255","$3,000,000","2248 Galt Street, Vancouver East, BC","3,408 sq.ft.","Residential, Duplex","1996","24","8","7","$6,207"
"1256","$3,000,000","4055 Dunbar Street, Vancouver West, BC","2,074 sq.ft.","Residential, House","1930","90","4","2","$5,898"
"1257","$3,000,000","7540 Railway Avenue, Richmond, BC","2,332 sq.ft.","Residential, House","1960","60","4","2","$5,427"
"1258","$3,000,000","2055 E Broadway, Vancouver East, BC","2,024 sq.ft.","Residential, House","1945","75","5","2","$4,590"
"1259","$3,000,000","2808 E Broadway, Vancouver East, BC","2,300 sq.ft.","Residential, House","2011","9","6","4","$5,872"
"1260","$3,000,000","181 W 41st Avenue, Vancouver West, BC","1,932 sq.ft.","Residential, House","1944","76","5","4+1","$8,515"
"1261","$3,000,000","173 W 41st Avenue, Vancouver West, BC","1,760 sq.ft.","Residential, House","1946","74","4","2","$8,697"
"1262","$3,000,000","2045 E Broadway, Vancouver East, BC","1,642 sq.ft.","Residential, House","1944","76","4","1+1","$4,596"
"1263","$2,999,999","5840 Granville Avenue, Richmond, BC","3,984 sq.ft.","Residential, House","2013","7","5","6+1","$8,031"
"1264","$2,999,999","4468 Carson Street, Burnaby, BC","4,735 sq.ft.","Residential, House","2017","3","7","8+1","$7,896"
"1265","$2,999,800","7650 Granville Street, Vancouver West, BC","1,973 sq.ft.","Residential, House","1946","74","4","2","$10,020"
"1266","$2,999,500","183 Wellington St W #2506, Toronto, ON",NA,"Residential, Condo",NA,NA,"2","3","$9,950"
"1267","$2,999,000","7307 Angus Drive, Vancouver West, BC","3,147 sq.ft.","Residential, House","1941","79","5","4+1","$8,286"
"1268","$2,999,000","1068 Wellington Drive, North Vancouver, BC","5,306 sq.ft.","Residential, House","2019","1","6","7+1","$7,049"
"1269","$2,999,000","250 Woodland Acres Cres, Vaughan, ON","4,438 sq.ft.","Residential, House",NA,"31-50","4","5","$12,292"
"1270","$2,999,000","2030 Westdean Crescent, West Vancouver, BC","3,044 sq.ft.","Residential, House","1958","62","6","4","$7,398"
"1271","$2,999,000","2628 Sw Marine Drive, Vancouver West, BC","3,435 sq.ft.","Residential, House","1950","70","4","4+1","$9,476"
"1272","$2,999,000","12784 232 Street, Maple Ridge, BC","2,640 sq.ft.","Residential, House","1975","45","4","2","$5,281"
"1273","$2,999,000","241 Bayview Road, West Vancouver, BC","6,310 sq.ft.","Residential, House","1999","21","5","7+2","$6,394"
"1274","$2,999,000","5 Southway Rd, Toronto, ON",NA,"Residential, House",NA,NA,"4","3","$9,086"
"1275","$2,999,000","6361 Larch Street, Vancouver West, BC","1,979 sq.ft.","Residential, House","1924","96","4","3","$9,761"
"1276","$2,999,000","383 Brand Street, North Vancouver, BC","4,763 sq.ft.","Residential, House","2011","9","4","5+1","$9,098"
"1277","$2,999,000","732 Lake Drive North, Keswick, ON",NA,"Lots & Land, Land - Single Family Acreage",NA,NA,NA,NA,NA
"1278","$2,999,000","730 Lake Drive North, Keswick, ON",NA,"Lots & Land, Vacant Land",NA,NA,NA,NA,NA
"1279","$2,999,000","5468 Alberta Street, Vancouver West, BC","2,050 sq.ft.","Residential, House","1986","34","3","2","$10,040"
"1280","$2,999,000","1605 1550 Alberni Street, Vancouver West, BC","1,131 sq.ft.","Residential, Condo","2021",NA,"2","2",NA
"1281","$2,999,000","20 Country Club Dr, King, ON",NA,"Residential, House",NA,NA,"3+1","5","$9,644"
"1282","$2,999,000","29 Queens Quay E, Toronto, ON",NA,"Residential, Condo",NA,"0-5","3+1","3","$11,828"
"1283","$2,999,000","5389 Portland Street, Burnaby, BC","4,682 sq.ft.","Residential, House","2018","2","8","7+1","$8,716"
"1284","$2,999,000","8 Golf Crest Rd, Toronto, ON",NA,"Residential, House",NA,NA,"4+1","5","$10,374"
"1285","$2,998,888","10720 Mortfield Road, Richmond, BC","4,137 sq.ft.","Residential, House","2019","1","5","6+1","$7,981"
"1286","$2,998,800","55 Stewart St, Toronto, ON",NA,"Residential, Condo",NA,"6-10","2+1","3","$10,204"
"1287","$2,998,800","59 Braeside Rd, Toronto, ON",NA,"Residential, House",NA,"0-5","4+1","6","$12,726"
"1288","$2,998,000","2306 Folkestone Way, West Vancouver, BC","4,479 sq.ft.","Residential, Condo","1988","32","2","3+1","$6,330"
"1289","$2,998,000","4726 W 7th Avenue, Vancouver West, BC","2,392 sq.ft.","Residential, House","1941","79","4","2","$7,132"
"1290","$2,998,000","8091 Spires Road, Richmond, BC","2,743 sq.ft.","Residential, House","1965","55","4","4+3","$7,312"
"1291","$2,998,000","3037 1 St Sw, Calgary, AB","337.60 sq.m.","Residential, House","2017",NA,"5","4+1","$21,558"
"1292","$2,998,000","8400 Seafair Drive, Richmond, BC","3,637 sq.ft.","Residential, House","2018","2","5","6+1","$6,258"
"1293","$2,998,000","3295 Westmount Road, West Vancouver, BC","3,899 sq.ft.","Residential, House","1960","60","5","2","$6,201"
"1294","$2,998,000","4324 Glencanyon Drive, North Vancouver, BC","5,097 sq.ft.","Residential, House","2019","1","6","6","$8,658"
"1295","$2,998,000","4181 Rocky Mountain Road, Victoria, BC","5,250 sq.ft.","Residential, House","2005",NA,"5","8+2","$13,022"
"1296","$2,998,000","1901 1320 Chesterfield Avenue, North Vancouver, BC","1,682 sq.ft.","Residential, Condo","2009","11","2","3+1","$6,560"
"1297","$2,995,000","1641 Ch. de la Héronnière Ouest, Wentworth-Nord, QC",NA,"Residential, House","2014",NA,"4","2+1","$8,897"
"1298","$2,995,000","774 Rue Main, Hudson, QC",NA,"Residential, House","2002",NA,"5","2+1","$13,647"
"1299","$2,995,000","20A Rue St-Pierre (L'Île-Bizard), L'île-Bizard / Sainte-Geneviève, QC",NA,"Lots & Land, Lots & Land-Other",NA,NA,NA,NA,"$17,060"
"1300","$2,995,000","9 Lakeshore Drive, Grand Bend, ON","5,628 sq.ft.","Residential, House","2006","14","6","5+2","$15,025"
"1301","$2,995,000","20 Rue St-Pierre (L'Île-Bizard), L'île-Bizard / Sainte-Geneviève, QC","2,389.59 sq.ft.","Residential, House","1977",NA,"3","2","$17,060"
"1302","$2,995,000","350 Watson Avenue, Oakville, ON","3,367 sq.ft.","Residential, House",NA,NA,"3+1","3+1","$14,824"
"1303","$2,995,000","Ph2 1010 Burnaby Street, Vancouver West, BC","2,453 sq.ft.","Residential, Condo","1990","30","2","2","$5,411"
"1304","$2,995,000","3192 Beverley Crescent, North Vancouver, BC","4,159 sq.ft.","Residential, House","2014","6","6","5","$11,733"
"1305","$2,995,000","40 Herne Hill, Toronto, ON",NA,"Residential, House",NA,"16-30","4+1","5","$11,774"
"1306","$2,995,000","5399 Wales Street, Vancouver East, BC","2,634 sq.ft.","Residential, House","1989","31","5","3","$6,174"
"1307","$2,995,000","3575 Mayfair Avenue, Vancouver West, BC","2,838 sq.ft.","Residential, House","1906","114","4","3","$8,089"
"1308","$2,995,000","120 Caribou Rd, Toronto, ON",NA,"Residential, House",NA,NA,"5+3","6","$9,481"
"1309","$2,995,000","133 Crois. Stanislas, Magog, QC",NA,"Residential, House","1996",NA,"4","5","$10,928"
"1310","$2,990,900","204 1009 Laurier Avenue, Vancouver West, BC","2,023 sq.ft.","Residential, Condo","2020",NA,"3","4+1","$5,878"
"1311","$2,990,000","3902 1028 Barclay Street, Vancouver West, BC","1,819 sq.ft.","Residential, Condo","2011","9","2","3+1","$8,947"
"1312","$2,990,000","306064 Plummers Road W, Rural Foothills County, AB",NA,"Lots & Land, Lots & Land-Other",NA,NA,NA,NA,NA
"1313","$2,985,000","3066 Spencer Drive, West Vancouver, BC","4,243 sq.ft.","Residential, House","1966","54","5","4+1","$8,253"
"1314","$2,980,000","23 High Park Blvd, Toronto, ON",NA,"Residential, House",NA,"100+","6+2","4","$9,606"
"1315","$2,980,000","2605 Skilift Place, West Vancouver, BC","4,238 sq.ft.","Residential, House","1995","24","5","5+1","$6,798"
"1316","$2,980,000","5750 Elsom Avenue, Burnaby, BC","3,589 sq.ft.","Residential, House","2016","4","8","8+1","$8,030"
"1317","$2,980,000","25931 Dewdney Trunk Road, Maple Ridge, BC","9,000 sq.ft.","Residential, House","1990","30","6","4+1","$10,245"
"1318","$2,980,000","3033 W 42nd Avenue, Vancouver West, BC","2,749 sq.ft.","Residential, House","1996","24","5","5+1","$8,602"
"1319","$2,980,000","1283 Haywood Avenue, West Vancouver, BC","2,982 sq.ft.","Residential, House","1927","93","3","2","$6,673"
"1320","$2,980,000","1672 Roxbury Place, North Vancouver, BC","3,271 sq.ft.","Residential, House","1974","46","4","4+1","$8,164"
"1321","$2,980,000","3521 W 47th Avenue, Vancouver West, BC","3,722 sq.ft.","Residential, House","1956","64","5","3","$10,849"
"1322","$2,980,000","2243 Lawson Avenue, West Vancouver, BC","3,717 sq.ft.","Residential, House","1990","30","5","4+1","$6,766"
"1323","$2,980,000","6253 St. Georges Crescent, West Vancouver, BC","2,382 sq.ft.","Residential, House","1955","65","3","3+1","$7,280"
"1324","$2,980,000","2488 Varley Lane, West Vancouver, BC","4,431 sq.ft.","Residential, Townhouse","1997","23","4","4+1","$11,049"
"1325","$2,980,000","1834-1840 W 15th Avenue, Vancouver West, BC","3,680 sq.ft.","Residential, Duplex","1922","98","4","3+1","$11,002"
"1326","$2,980,000","745 Grand Boulevard, North Vancouver, BC","5,075 sq.ft.","Residential, House","1909","111","7","6+1","$8,532"
"1327","$2,980,000","6100 Francis Road, Richmond, BC","4,276 sq.ft.","Residential, House","2011","9","5","6+1","$8,076"
"1328","$2,980,000","8780 Mowbray Road, Richmond, BC","3,746 sq.ft.","Residential, House","2016","4","5","6+1","$8,057"
"1329","$2,950,000","76 Marina Drive, Thetis Island, BC","2,882 sq.ft.","Residential, House",NA,"999","1","2","$14,531"
"1330","$2,950,000","160 Ch. Dupont, Dixville, QC",NA,"Farm & Agriculture, Farm / Ranch","2000",NA,"6","3+1","$8,900"
"1331","$2,950,000","7318 Mark Lane, Victoria, BC","4,106 sq.ft.","Residential, House","1997",NA,"3","3","$9,404"
"1332","$2,950,000","11651 Plover Drive, Richmond, BC","4,782 sq.ft.","Residential, House","2015","5","5","5+1","$7,066"
"1333","$2,950,000","18 Yorkville Ave, Toronto, ON",NA,"Residential, Condo",NA,"16-30","2+1","3","$4,987"
"1334","$2,949,000","102 Ch. East River, Bolton-Est, QC",NA,"Residential, House","2004",NA,"4","3+1","$3,930"
"1335","$2,949,000","Ph900 1689 Duchess Avenue, West Vancouver, BC","1,510 sq.ft.","Residential, Condo","1995","25","2","2","$7,504"
"1336","$2,948,000","406 6333 West Boulevard, Vancouver West, BC","1,536 sq.ft.","Residential, Condo","2019","1","2","3+1","$7,361"
"1337","$2,944,000","151 Avenue Rd, Toronto, ON",NA,"Residential, Condo",NA,"New","2+1","3",NA
"1338","$2,930,000","2536 Mountain View Drive, Sun Peaks, BC","4,802 sq.ft.","Residential, House","2009",NA,"6","4+1","$9,533"
"1339","$2,925,000","18 11e Rang, Saint-Christophe-d'Arthabaska, QC","7,952 sq.ft.","Residential, Farm / Ranch","2013",NA,"4","4+4","$13,167"
"1340","$2,908,000","8300 Spires Road, Richmond, BC","1,794 sq.ft.","Residential, House","1965","55","3","2","$5,583"
"1341","$2,908,000","8280 Spires Road, Richmond, BC","2,582 sq.ft.","Residential, House","1963","57","5","3","$6,331"
"1342","$2,900,900","24268 110 Avenue, Maple Ridge, BC","2,300 sq.ft.","Residential, House","1968","51","5","3+1","$4,344"
"1343","$2,900,000","13280 7th Concession Sdrd, King, ON","8,000 sq.ft.","Residential, House","1969","31-50","3+2","4+1","$11,200"
"1344","$2,900,000","22233 132 Avenue, Maple Ridge, BC","1,600 sq.ft.","Residential, House","9999","999","3","2","$2,045"
"1345","$2,900,000","50 Simpson Road, St. Catharines, ON","3,800 sq.ft.","Residential, House","2018",NA,"4","3","$12,500"
"1346","$2,900,000","43 Hanna Ave, Toronto, ON",NA,"Residential, Condo",NA,NA,"3","4","$10,568"
"1347","$2,899,900","1010 Lakeshore Road West, St. Catharines, ON",NA,"Residential, House",NA,NA,"4+1","4+1",NA
"1348","$2,899,800","234 40 AV SW, Calgary, AB","4,452 sq.ft.","Residential, House","2019",NA,"3","6","$5,591"
"1349","$2,899,000","886 E King Edward Avenue, Vancouver East, BC","3,964 sq.ft.","Residential, House","2016","4","10","8","$6,325"
